,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
584,2.526,15,1700,1715,14,40,197,2.526
585,2.587,15,1730,1745,11,40,197,2.587
586,15.627,25,1830,1855,14,1,197,15.627
587,2.35,10,1915,1925,1,40,197,2.35
588,2.35,10,1935,1945,11,1,197,2.35
589,6.021,15,745,800,1,30,198,6.021
590,4.683,15,900,915,18,1,198,4.683
591,5.788,10,800,810,1,80,199,5.788
592,1.751,10,815,825,13,10,199,1.751
593,17.658,30,800,830,3,40,201,17.658
594,1.148,2,831,833,12,40,201,1.148
595,2.787,9,836,845,11,1,201,2.787
596,19.974,30,2245,2315,1,10,201,19.974
597,9.511,18,704,722,3,1,202,9.511
598,1.428,5,1925,1930,1,40,202,1.428
599,7.838,13,1932,1945,14,10,202,7.838
600,0.336,10,1000,1010,3,40,203,0.336
601,0.353,10,1020,1030,12,40,203,0.353
602,0.846,10,1045,1055,12,80,203,0.846
603,1.274,10,1110,1120,13,10,203,1.274
604,1.549,10,1430,1440,3,40,203,1.549
605,0.972,10,1500,1510,11,40,203,0.972
606,1.438,10,1600,1610,11,40,203,1.438
607,1.928,15,1645,1700,11,10,203,1.928
608,2.075,15,1000,1015,3,40,204,2.075
609,2.184,10,1035,1045,11,40,204,2.184
610,1.06,10,1100,1110,14,40,204,1.06
611,1.061,15,1130,1145,11,1,204,1.061
612,1.22,10,700,710,2,50,205,1.22
613,1.263,10,820,830,16,1,205,1.263
614,1.659,15,1130,1145,2,40,205,1.659
615,1.839,10,1230,1240,11,40,205,1.839
616,1.106,10,1320,1330,11,1,205,1.106
617,14.192,20,800,820,1,10,206,14.192
618,14.081,20,1915,1935,3,1,206,14.081
619,2.191,15,700,715,1,10,207,2.191
620,2.154,20,1600,1620,3,1,207,2.154
621,3.234,10,1500,1510,1,40,208,3.234
622,4.556,55,1515,1610,1,1,208,-1.0
623,23.973,60,1745,1845,1,10,208,23.973
624,23.077,60,500,600,1,10,210,-1.0
625,20.381,60,1530,1630,3,80,210,20.381
626,3.118,25,1715,1740,13,10,210,3.118
627,125.862,150,800,1030,4,10,211,125.862
628,6.213,15,1200,1215,4,80,211,6.213
629,90.843,110,1245,1435,13,1,211,90.843
630,2.959,15,1030,1045,1,40,212,2.959
631,4.953,35,1130,1205,11,40,212,4.953
632,3.588,15,1230,1245,11,1,212,3.588
633,4.222,20,1800,1820,1,50,212,4.222
634,4.157,20,2200,2220,17,1,212,4.157
635,14.954,15,600,615,1,10,213,14.954
636,14.865,20,1600,1620,3,1,213,14.865
637,7.598,21,838,859,1,10,214,7.598
638,5.053,80,1235,1355,3,40,214,5.053
639,2.949,8,1550,1558,11,1,214,2.949
640,2.677,7,1229,1236,1,80,215,2.677
641,4.365,13,1241,1254,13,10,215,4.365
642,1.508,14,2033,2047,3,70,215,1.508
643,2.264,13,2048,2101,6,80,215,2.264
644,5.27,13,2107,2120,13,1,215,5.27
645,16.264,25,520,545,1,10,217,16.264
646,20.511,24,1456,1520,3,40,217,20.511
647,4.936,29,1550,1619,11,1,217,4.936
648,1.876,5,720,725,1,10,218,1.876
649,8.966,30,1700,1730,3,70,218,8.966
650,8.595,29,1731,1800,6,1,218,8.595
651,1.876,5,2100,2105,1,10,218,1.876
652,1.612,9,707,716,3,1,219,1.612
653,4.686,10,1240,1250,1,30,219,4.686
654,4.826,15,1330,1345,18,1,219,4.826
655,1.612,10,1545,1555,1,40,219,1.612
656,1.612,10,1605,1615,14,1,219,1.612
657,1.503,10,1945,1955,1,50,219,1.503
658,1.496,10,2510,2520,15,1,219,1.496
659,15.823,20,715,735,1,10,220,15.823
660,14.501,30,1730,1800,3,50,220,14.501
661,4.731,10,1915,1925,16,1,220,4.731
662,1.936,5,750,755,1,10,221,1.936
663,1.96,5,1720,1725,3,1,221,1.96
664,9.833,20,555,615,1,10,222,9.833
665,9.691,22,1505,1527,3,1,222,9.691
666,4.526,15,615,630,1,80,223,4.526
667,5.522,20,640,700,13,50,223,5.522
668,5.854,37,2000,2037,16,1,223,5.854
669,13.581,45,600,645,1,10,224,13.581
670,13.335,45,1530,1615,3,1,224,13.335
671,6.029,15,1800,1815,1,20,224,6.029
672,6.161,30,2000,2030,8,1,224,6.161
673,6.549,30,900,930,1,50,225,6.549
674,5.661,10,1030,1040,16,40,225,5.661
675,1.654,15,1130,1145,11,1,225,1.654
676,2.382,15,910,925,1,80,226,2.382
677,2.679,10,950,1000,13,1,226,2.679
678,1.725,10,1500,1510,1,40,226,1.725
679,1.754,15,1550,1605,11,1,226,1.754
680,3.388,6,600,606,1,80,227,3.388
681,4.28,18,612,630,13,10,227,4.28
682,7.52,15,2430,2445,6,1,227,7.52
683,15.773,30,600,630,1,10,228,15.773
684,3.41,15,1505,1520,3,40,228,3.41
685,15.659,40,1650,1730,12,1,228,15.659
686,74.716,100,945,1125,7,40,229,-1.0
687,2.817,15,1330,1345,11,40,229,-1.0
688,18.856,18,1445,1503,11,40,229,-1.0
689,0.908,3,1513,1516,11,40,229,-1.0
690,54.749,80,1540,1700,11,40,229,-1.0
691,0.144,2,1710,1712,11,40,229,-1.0
692,1.63,3,1718,1721,11,10,229,-1.0
693,17.443,27,1645,1712,3,1,230,17.443
694,17.873,32,2005,2037,1,10,231,17.873
695,3.227,10,1757,1807,3,1,232,3.227
696,2.382,15,910,925,1,80,233,2.382
697,2.679,10,950,1000,13,1,233,2.679
698,1.725,10,1500,1510,1,40,233,1.725
699,1.754,15,1550,1605,11,1,233,1.754
700,15.807,19,1000,1019,1,80,236,15.807
701,3.83,6,1026,1032,13,10,236,3.83
702,18.653,36,1446,1522,3,10,236,18.653
703,4.273,16,1645,1701,3,10,236,4.273
704,7.297,9,1719,1728,3,40,236,7.297
705,4.555,26,1815,1841,11,1,236,4.555
706,2.69,10,735,745,1,10,237,2.69
707,2.686,15,1600,1615,3,1,237,2.686
708,0.35,2,1828,1830,1,20,238,0.35
709,0.35,3,2005,2008,19,1,238,0.35
710,7.232,14,830,844,1,30,241,7.232
711,7.463,15,930,945,18,1,241,7.463
712,14.637,24,1840,1904,1,40,241,14.637
713,8.932,40,2005,2045,13,1,241,-1.0
714,25.863,45,905,950,7,10,242,25.863
715,25.265,45,1800,1845,3,97,242,25.265
716,13.574,20,505,525,1,10,243,13.574
717,15.234,30,1600,1630,3,1,243,15.234
718,26.072,30,600,630,1,10,244,26.072
719,15.084,30,1800,1830,3,1,244,15.084
720,16.298,45,620,705,1,10,245,16.298
721,16.037,45,1630,1715,3,1,245,16.037
722,1.003,10,900,910,1,50,246,-1.0
723,8.414,20,1100,1120,1,40,246,8.414
724,2.004,15,1300,1315,11,10,246,2.004
725,1.006,10,1330,1340,17,50,246,-1.0
726,6.729,15,1645,1700,3,50,246,6.729
727,1.714,11,1310,1321,15,80,247,1.714
728,1.714,12,1345,1357,13,50,247,1.714
729,3.688,20,1445,1505,15,50,247,3.688
730,3.703,23,1720,1743,15,1,247,3.703
731,1.549,5,2000,2005,1,80,247,1.549
732,1.549,6,2020,2026,13,1,247,1.549
733,1.473,5,915,920,1,40,248,1.473
734,1.532,5,950,955,11,1,248,1.532
735,3.646,15,800,815,1,80,249,-1.0
736,1.625,15,1030,1045,13,40,249,-1.0
737,3.457,15,1330,1345,14,40,249,-1.0
738,3.628,15,1420,1435,14,40,249,-1.0
739,3.405,20,1630,1650,14,80,249,-1.0
740,2.479,10,1710,1720,13,1,249,-1.0
741,15.646,30,1400,1430,1,40,250,15.646
742,0.24,5,1500,1505,11,40,250,0.24
743,15.995,35,1600,1635,11,1,250,15.995
744,19.05,30,800,830,1,10,251,19.05
745,19.116,30,1630,1700,3,1,251,19.116
746,14.0,15,1130,1145,1,10,253,14.0
747,14.0,15,1830,1845,3,1,253,14.0
748,3.501,7,633,640,1,10,255,3.501
749,3.501,7,1425,1432,3,1,255,3.501
750,12.028,15,645,700,1,10,256,12.028
751,9.138,10,1430,1440,3,20,256,9.138
752,4.043,15,1830,1845,8,1,256,4.043
753,12.486,30,730,800,1,10,258,12.486
754,12.467,45,1715,1800,3,1,258,12.467
755,10.432,15,1030,1045,1,10,259,10.432
756,10.644,25,1500,1525,3,1,259,10.644
757,4.544,13,841,854,1,10,260,4.544
758,4.543,15,1320,1335,3,1,260,4.543
759,2.805,8,1430,1438,1,10,260,2.805
760,8.864,31,1445,1516,3,10,260,8.864
761,10.788,16,1520,1536,4,40,260,10.788
762,3.155,10,1553,1603,11,10,260,3.155
763,5.342,12,1727,1739,3,40,260,5.342
764,2.035,6,1813,1819,11,1,260,2.035
765,2.149,7,2134,2141,1,80,260,2.149
766,2.154,11,2152,2203,13,1,260,2.154
767,6.549,30,900,930,1,50,261,6.549
768,5.661,10,1030,1040,16,40,261,5.661
769,1.654,15,1130,1145,11,1,261,1.654
770,6.758,12,725,737,1,10,262,6.758
771,6.66,13,1655,1708,3,1,262,6.66
772,1.844,10,1840,1850,1,40,262,1.844
773,2.081,10,1900,1910,11,1,262,2.081
774,2.69,10,735,745,1,10,263,2.69
775,2.686,15,1600,1615,3,1,263,2.686
776,16.325,20,500,520,1,10,265,16.325
777,16.398,20,1530,1550,3,1,265,16.398
778,21.002,60,1100,1200,1,10,267,21.002
779,5.104,15,1300,1315,3,10,267,5.104
780,1.835,15,1445,1500,3,40,267,1.835
781,28.866,60,1600,1700,11,1,267,28.866
782,1.885,7,750,757,1,70,268,1.885
783,1.049,3,800,803,6,10,268,1.049
784,0.43,6,1202,1208,3,40,268,0.43
785,1.257,4,1219,1223,14,1,268,1.257
786,1.638,7,1252,1259,1,40,268,1.638
787,5.667,13,1323,1336,14,40,268,5.667
788,4.243,10,1347,1357,11,40,268,4.243
789,3.082,5,1447,1452,11,10,268,3.082
790,1.048,5,1650,1655,3,70,268,1.048
791,1.875,8,1701,1709,6,1,268,1.875
792,2.131,4,1105,1109,1,40,269,2.131
793,1.858,9,1119,1128,11,10,269,1.858
794,2.602,6,1309,1315,3,1,269,2.602
795,2.131,9,1636,1645,1,40,269,2.131
796,2.105,8,1715,1723,11,1,269,2.105
797,5.558,10,805,815,1,10,270,5.558
798,5.552,10,1835,1845,3,1,270,5.552
799,4.924,15,1100,1115,2,50,271,4.924
800,1.94,7,1234,1241,16,40,271,1.94
801,3.81,14,1309,1323,11,1,271,3.81
802,1.831,5,1403,1408,2,10,271,1.831
803,1.82,6,1915,1921,3,50,271,1.82
804,1.435,15,1210,1225,16,1,274,1.435
805,8.929,20,1245,1305,1,40,274,8.929
806,8.836,25,1340,1405,11,1,274,8.836
807,4.155,15,1430,1445,1,10,274,4.155
808,4.691,15,2205,2220,3,1,274,4.691
809,2.666,7,1100,1107,1,30,275,2.666
810,2.684,5,1115,1120,18,1,275,2.684
811,1.175,4,1130,1134,1,40,275,1.175
812,1.623,6,1147,1153,11,20,275,1.623
813,1.791,4,1157,1201,19,80,275,1.791
814,2.648,10,1310,1320,13,40,275,2.648
815,2.369,10,1330,1340,11,1,275,2.369
816,52.103,60,600,700,1,10,276,52.103
817,52.133,45,1715,1800,3,1,276,52.133
818,39.255,60,900,1000,1,30,279,39.255
819,1.31,1,1100,1101,18,30,279,1.31
820,38.055,61,1129,1230,18,1,279,38.055
821,4.022,8,1035,1043,1,40,280,-1.0
822,4.423,6,1210,1216,11,1,280,-1.0
823,1.961,5,1130,1135,1,40,281,1.961
824,0.887,3,1137,1140,11,50,281,0.887
825,1.725,8,1440,1448,17,1,281,1.725
826,0.555,5,1550,1555,1,10,281,0.555
827,0.505,3,2332,2335,3,1,281,0.505
828,4.547,30,1200,1230,1,10,282,4.547
829,4.189,25,1235,1300,3,1,282,4.189
830,0.942,10,1330,1340,1,40,282,0.942
831,0.713,1,1350,1351,12,80,282,0.713
832,8.157,30,1400,1430,1,30,282,-1.0
833,10.736,30,1515,1545,18,1,282,10.736
834,4.189,15,2400,2415,3,1,282,4.189
835,64.129,60,830,930,1,10,283,64.129
836,64.086,90,1530,1700,3,1,283,64.086
837,9.201,15,1830,1845,1,10,283,9.201
838,5.76,15,2200,2215,3,40,283,5.76
839,4.266,15,2240,2255,11,1,283,4.266
840,17.373,22,701,723,1,10,284,17.373
841,17.349,21,1733,1754,4,1,284,17.349
842,71.909,95,650,825,7,10,285,71.909
843,20.393,45,1700,1745,4,1,285,20.393
844,13.395,30,530,600,1,20,286,13.395
845,5.504,45,1015,1100,19,20,286,5.504
846,14.857,90,1500,1630,19,1,286,14.857
847,5.104,17,747,804,1,40,288,5.104
848,9.497,20,849,909,11,40,288,9.497
849,0.435,7,950,957,11,40,288,0.435
850,4.652,10,1023,1033,11,1,288,4.652
851,48.644,60,800,900,1,10,289,48.644
852,3.136,15,1215,1230,3,40,289,3.136
853,2.476,15,1300,1315,14,10,289,2.476
854,51.77,75,1515,1630,3,70,289,51.77
855,7.134,15,1700,1715,6,40,289,7.134
856,3.669,15,1745,1800,11,50,289,3.669
857,17.344,33,1302,1335,17,40,291,17.344
858,17.065,27,1515,1542,12,50,291,17.065
859,1.377,13,1845,1858,17,20,291,1.377
860,1.494,13,2020,2033,19,50,291,1.494
861,72.914,73,1140,1253,17,1,292,72.914
862,16.54,24,1455,1519,1,70,292,16.54
863,5.296,8,1545,1553,6,80,292,5.296
864,1.999,7,1700,1707,13,70,292,1.999
865,17.83,25,1715,1740,6,50,292,17.83
866,1.618,7,1815,1822,16,1,292,1.618
867,9.121,10,1000,1010,1,10,293,9.121
868,1.387,5,1020,1025,3,10,293,1.387
869,4.71,10,1035,1045,3,10,293,4.71
870,1.639,15,1100,1115,3,10,293,1.639
871,10.515,20,1125,1145,3,1,293,10.515
872,9.183,42,718,800,1,10,294,9.183
873,7.515,33,1707,1740,3,40,294,7.515
874,16.211,41,1814,1855,11,1,294,16.211
875,0.524,4,1200,1204,1,40,295,0.524
876,0.524,5,1300,1305,11,1,295,0.524
877,42.349,48,924,1012,1,10,296,42.349
878,7.702,14,1216,1230,3,70,296,7.702
879,4.396,10,1250,1300,6,70,296,4.396
880,7.89,26,1306,1332,6,10,296,7.89
881,2.83,7,1843,1850,3,40,296,2.83
882,39.855,85,1902,2027,11,1,296,39.855
883,13.623,22,839,901,1,10,297,13.623
884,18.345,23,1746,1809,3,1,297,18.345
885,10.963,23,800,823,1,80,298,10.963
886,3.479,11,909,920,13,50,298,3.479
887,11.901,27,953,1020,17,1,298,11.901
888,2.356,5,1035,1040,1,10,298,2.356
889,2.263,5,1205,1210,3,1,298,2.263
890,2.356,5,1235,1240,1,10,298,2.356
891,2.263,5,1655,1700,3,1,298,2.263
892,9.144,13,545,558,1,80,301,9.144
893,9.145,15,630,645,13,97,301,9.145
894,37.702,60,450,550,1,50,302,37.702
895,38.385,86,900,1026,15,40,302,38.385
896,3.798,6,1037,1043,11,1,302,3.798
897,3.192,8,1100,1108,1,40,302,3.192
898,3.798,10,1123,1133,11,1,302,3.798
899,20.242,34,815,849,7,10,303,20.242
900,20.479,42,1705,1747,3,1,303,20.479
901,8.387,20,630,650,1,10,304,8.387
902,8.309,30,1630,1700,3,1,304,8.309
903,3.349,10,900,910,1,80,305,3.349
904,4.814,10,950,1000,13,97,305,-1.0
905,1.089,5,1002,1007,6,1,305,1.089
906,1.089,5,1040,1045,5,1,305,-1.0
907,3.298,10,1710,1720,1,70,305,3.298
908,8.539,30,1730,1800,6,97,305,8.539
909,8.583,20,2200,2220,5,70,305,8.583
910,3.323,10,2225,2235,6,1,305,3.323
911,3.222,10,1120,1130,1,80,306,-1.0
912,3.239,10,1130,1140,1,80,306,3.239
913,0.482,10,1300,1310,13,40,306,0.482
914,0.482,45,1315,1400,13,40,306,-1.0
915,0.305,10,1430,1440,11,80,306,-1.0
916,3.533,10,1450,1500,13,1,306,-1.0
917,1.098,5,720,725,1,10,308,1.098
918,0.292,5,1100,1105,3,40,308,0.292
919,0.292,5,1115,1120,14,10,308,0.292
920,0.292,5,1620,1625,3,40,308,0.292
921,0.292,5,1626,1631,14,10,308,0.292
922,1.099,5,2000,2005,3,1,308,1.099
923,0.331,1,1400,1401,1,40,310,0.331
924,0.331,5,1415,1420,12,1,310,0.331
925,0.278,5,1400,1405,1,40,313,0.278
926,1.195,5,1410,1415,11,50,313,1.195
927,1.431,10,1420,1430,17,1,313,1.431
928,36.9,47,725,812,1,10,316,36.9
929,26.127,35,940,1015,3,10,316,26.127
930,6.542,35,1140,1215,3,10,316,6.542
931,5.539,45,1335,1420,3,10,316,5.539
932,8.664,20,1450,1510,3,10,316,8.664
933,6.056,30,1545,1615,3,10,316,6.056
934,8.666,20,1700,1720,3,10,316,8.666
935,11.591,30,1725,1755,4,10,316,11.591
936,22.504,30,2600,2630,3,1,318,22.504
937,1.358,2,708,710,1,10,319,1.358
938,1.358,2,1540,1542,3,1,319,1.358
939,1.669,5,845,850,1,10,320,1.669
940,0.868,4,1305,1309,3,80,320,0.868
941,1.047,3,1315,1318,13,1,320,1.047
942,1.669,5,1353,1358,1,10,320,1.669
943,2.582,5,1806,1811,3,40,320,2.582
944,0.726,4,1814,1818,11,1,320,0.726
945,9.144,13,545,558,1,80,321,9.144
946,9.145,15,630,645,13,97,321,9.145
947,11.467,15,500,515,1,50,325,11.467
948,0.68,5,700,705,16,10,325,0.68
949,1.062,10,1230,1240,3,80,325,1.062
950,0.928,10,1315,1325,13,10,325,0.928
951,1.084,10,1830,1840,3,40,325,1.084
952,10.908,20,1900,1920,11,1,325,10.908
953,4.656,7,630,637,1,80,326,4.656
954,4.583,21,639,700,13,10,326,4.583
955,7.268,30,1730,1800,3,1,326,7.268
956,16.629,25,600,625,1,10,327,16.629
957,6.899,15,1905,1920,3,20,327,6.899
958,11.218,25,2035,2100,19,1,327,11.218
959,14.634,20,740,800,1,10,329,14.634
960,14.6,20,1500,1520,3,1,329,14.6
961,6.881,20,710,730,1,10,330,6.881
962,6.881,20,1630,1650,3,1,330,6.881
963,0.765,28,1032,1100,1,40,331,0.765
964,8.373,14,1200,1214,11,10,331,8.373
965,9.438,19,1413,1432,3,1,331,9.438
966,2.975,15,900,915,1,40,334,2.975
967,2.973,13,1147,1200,11,1,334,2.973
968,3.972,15,1345,1400,1,80,334,3.972
969,4.013,23,1517,1540,13,1,334,4.013
970,9.061,20,700,720,1,10,336,9.061
971,9.167,25,1645,1710,3,1,336,9.167
972,2.108,5,1745,1750,1,40,336,2.108
973,1.843,5,1820,1825,11,1,336,1.843
974,4.033,15,715,730,1,10,337,4.033
975,4.523,15,1715,1730,3,1,337,4.523
976,26.896,60,500,600,1,10,338,26.896
977,27.7,60,1600,1700,3,1,338,27.7
978,22.209,33,712,745,1,10,339,22.209
979,14.205,25,1715,1740,3,40,339,14.205
980,5.701,12,1805,1817,11,40,339,5.701
981,3.628,25,1830,1855,11,1,339,3.628
982,3.987,15,700,715,2,40,341,3.987
983,3.958,15,720,735,12,80,341,3.958
984,2.879,10,745,755,13,1,341,2.879
985,3.522,10,1155,1205,2,80,341,3.522
986,2.879,10,1225,1235,13,1,341,2.879
987,4.194,10,1500,1510,10,1,341,-1.0
988,3.987,15,1730,1745,2,40,341,3.987
989,3.967,20,1755,1815,14,1,341,3.967
990,4.241,7,820,827,1,10,342,4.241
991,4.101,7,1902,1909,3,1,342,4.101
992,7.466,20,1005,1025,1,40,343,7.466
993,7.527,22,1100,1122,11,1,343,7.527
994,0.256,1,1710,1711,1,40,343,0.256
995,1.582,1,1715,1716,11,1,343,1.582
996,15.866,15,645,700,1,40,345,15.866
997,6.338,10,705,715,11,10,345,6.338
998,22.199,25,1730,1755,3,1,345,22.199
999,4.151,15,755,810,1,70,346,4.151
1000,4.299,13,812,825,6,1,346,4.299
1001,4.151,15,1545,1600,1,70,346,4.151
1002,0.718,5,1605,1610,6,40,346,0.718
1003,4.835,20,1635,1655,11,1,346,4.835
1004,13.199,30,630,700,1,10,348,-1.0
1005,5.423,10,705,715,6,10,348,5.423
1006,4.35,15,1600,1615,3,70,348,4.35
1007,13.576,15,1630,1645,6,97,348,13.576
1008,3.125,10,1650,1700,6,1,348,3.125
1009,4.513,9,545,554,1,10,349,4.513
1010,35.412,60,530,630,3,1,350,35.412
1011,35.22,60,1600,1700,1,10,350,35.22
1012,7.524,40,745,825,3,10,354,7.524
1013,13.973,25,1000,1025,3,10,354,13.973
1014,13.768,25,1045,1110,4,10,354,13.768
1015,0.173,35,1235,1310,3,1,354,0.173
1016,0.173,40,1435,1515,1,1,354,0.173
1017,0.173,45,1730,1815,2,1,354,0.173
1018,7.409,25,715,740,1,70,355,7.409
1019,9.525,20,745,805,6,10,355,9.525
1020,12.185,25,1630,1655,3,1,355,12.185
1021,4.082,10,645,655,1,70,356,4.082
1022,23.428,44,656,740,6,97,356,23.428
1023,25.055,30,1730,1800,3,1,356,25.055
1024,5.732,12,630,642,1,10,357,5.732
1025,1.467,5,1530,1535,3,40,357,1.467
1026,4.767,15,1555,1610,11,1,357,4.767
1027,4.701,5,1515,1520,1,40,358,4.701
1028,5.053,10,1555,1605,11,1,358,5.053
1029,8.501,30,700,730,1,70,359,8.501
1030,3.193,20,740,800,6,10,359,3.193
1031,9.474,45,1700,1745,3,1,359,9.474
1032,5.703,12,445,457,1,97,360,5.703
1033,5.72,14,1412,1426,7,1,360,5.72
1034,9.328,15,1600,1615,1,40,360,9.328
1035,10.62,15,1625,1640,12,40,360,10.62
1036,3.41,15,1655,1710,12,1,360,3.41
1037,9.994,30,1800,1830,1,80,360,9.994
1038,10.13,25,1945,2010,13,1,360,10.13
1039,0.831,15,830,845,1,80,361,0.831
1040,0.379,5,855,900,13,97,361,0.379
1041,13.771,30,1215,1245,5,40,361,13.771
1042,6.903,30,1345,1415,12,50,361,6.903
1043,6.358,15,1515,1530,16,40,361,6.358
1044,3.064,15,1600,1615,11,40,361,3.064
1045,2.018,15,1645,1700,11,1,361,2.018
1046,4.593,15,1715,1730,1,40,361,4.593
1047,4.586,15,1745,1800,11,1,361,4.586
1048,16.479,25,630,655,1,10,363,16.479
1049,16.455,25,1830,1855,3,1,363,16.455
