,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
1149,11.858,20,700,720,1,40,311,11.858
1150,11.847,25,735,800,11,1,311,11.847
1151,4.885,10,900,910,1,40,313,4.885
1152,4.885,13,927,940,12,70,313,4.885
1153,12.643,35,1000,1035,6,40,313,12.643
1154,3.354,4,1056,1100,11,40,313,3.354
1155,16.362,27,1155,1222,11,1,313,16.362
1156,35.716,75,900,1015,1,40,316,-1.0
1157,38.112,35,1145,1220,14,80,316,-1.0
1158,8.876,55,1330,1425,13,1,316,-1.0
1159,35.715,75,900,1015,1,40,316,35.715
1160,38.112,35,1145,1220,14,80,316,38.112
1161,8.876,55,1330,1425,13,1,316,8.876
1162,7.155,15,600,615,1,80,317,7.155
1163,7.187,15,720,735,13,1,317,7.187
1164,7.429,20,900,920,1,40,317,7.429
1165,7.461,20,1000,1020,11,1,317,7.461
1166,11.478,20,1300,1320,1,80,317,11.478
1167,11.559,20,1430,1450,13,1,317,11.559
1168,22.234,30,700,730,1,10,318,22.234
1169,22.217,30,1715,1745,3,1,318,22.217
1170,5.9,15,1330,1345,1,50,320,-1.0
1171,5.901,15,1500,1515,17,1,320,-1.0
1172,5.9,15,1330,1345,1,50,320,5.9
1173,5.901,15,1500,1515,17,1,320,5.901
1174,7.115,20,1540,1600,1,40,322,7.115
1175,2.109,10,1605,1615,14,40,322,2.109
1176,2.975,5,1624,1629,11,40,322,2.975
1177,4.218,10,1851,1901,11,1,322,4.218
1178,15.713,30,900,930,1,40,323,15.713
1179,3.006,20,1100,1120,11,40,323,3.006
1180,14.341,45,1215,1300,11,1,323,14.341
1181,15.713,30,900,930,1,40,323,-1.0
1182,3.006,20,1100,1120,11,40,323,-1.0
1183,14.341,45,1215,1300,11,1,323,-1.0
1184,52.094,77,1058,1215,1,40,325,52.094
1185,4.897,18,1315,1333,11,40,325,4.897
1186,1.171,12,1358,1410,11,40,325,1.171
1187,44.807,64,1555,1659,11,1,325,-1.0
1188,52.094,77,1058,1215,1,40,325,-1.0
1189,4.897,18,1315,1333,11,40,325,-1.0
1190,1.171,12,1358,1410,11,40,325,-1.0
1191,44.807,64,1555,1659,11,1,325,44.807
1192,5.836,16,1627,1643,1,40,326,5.836
1193,20.736,29,1645,1714,12,40,326,20.736
1194,2.976,9,1720,1729,12,97,326,2.976
1195,18.822,26,1732,1758,5,40,326,18.822
1196,0.53,2,1800,1802,14,40,326,0.53
1197,5.87,10,1830,1840,11,1,326,5.87
1198,5.836,16,1627,1643,1,40,326,-1.0
1199,20.736,29,1645,1714,12,40,326,-1.0
1200,2.976,9,1720,1729,12,97,326,-1.0
1201,18.822,26,1732,1758,5,40,326,-1.0
1202,0.53,2,1800,1802,14,40,326,-1.0
1203,5.87,10,1830,1840,11,1,326,-1.0
1204,9.791,20,900,920,2,20,327,9.791
1205,9.791,20,1300,1320,19,1,327,9.791
1206,9.383,25,1345,1410,2,80,327,9.383
1207,3.051,15,1545,1600,13,40,327,3.051
1208,4.819,20,1620,1640,11,1,327,4.819
1209,9.791,20,900,920,1,20,327,-1.0
1210,9.791,20,1300,1320,19,1,327,-1.0
1211,9.383,25,1345,1410,1,80,327,-1.0
1212,3.051,20,1540,1600,13,40,327,-1.0
1213,4.819,20,1620,1640,11,1,327,-1.0
1214,18.288,30,830,900,1,20,328,18.288
1215,18.266,40,1000,1040,8,1,328,18.266
1216,32.402,75,730,845,1,30,330,32.402
1217,4.327,30,1130,1200,18,40,330,4.327
1218,5.449,30,1300,1330,11,40,330,5.449
1219,1.41,15,1400,1415,11,30,330,1.41
1220,1.441,10,1500,1510,18,40,330,1.441
1221,33.056,75,1545,1700,11,1,330,33.056
1222,32.402,75,730,845,1,97,330,-1.0
1223,4.327,30,1130,1200,97,40,330,-1.0
1224,5.449,30,1300,1330,11,40,330,-1.0
1225,1.41,15,1400,1415,11,97,330,-1.0
1226,1.441,10,1500,1510,97,40,330,-1.0
1227,33.056,75,1545,1700,11,1,330,-1.0
1228,2.181,2,1515,1517,1,40,331,2.181
1229,5.463,10,1600,1610,11,30,331,5.463
1230,6.101,8,1622,1630,18,40,331,6.101
1231,12.957,26,1648,1714,11,40,331,12.957
1232,1.731,8,1740,1748,11,40,331,1.731
1233,14.19,32,1815,1847,11,1,331,14.19
1234,11.624,25,1115,1140,1,80,332,11.624
1235,4.504,20,1210,1230,13,20,332,4.504
1236,7.399,35,1250,1325,19,1,332,7.399
1237,10.947,25,1445,1510,1,40,332,10.947
1238,11.214,30,1610,1640,11,1,332,11.214
1239,11.624,25,1115,1140,1,80,332,-1.0
1240,4.504,20,1210,1230,13,20,332,-1.0
1241,7.399,35,1250,1325,19,1,332,-1.0
1242,10.947,25,1445,1510,1,40,332,-1.0
1243,11.214,30,1610,1640,11,1,332,-1.0
1244,12.02,20,1130,1150,1,30,335,12.02
1245,21.618,20,1330,1350,18,40,335,21.618
1246,22.562,20,1435,1455,12,80,335,22.562
1247,5.838,20,1510,1530,13,1,335,5.838
1248,12.777,18,705,723,1,40,336,12.777
1249,42.078,67,727,834,11,10,336,42.078
1250,54.644,66,1737,1843,3,1,336,54.644
1251,0.831,3,1000,1003,1,10,337,0.831
1252,0.764,5,1215,1220,3,40,337,0.764
1253,1.488,5,1330,1335,11,1,337,1.488
1254,4.268,10,1115,1125,1,40,338,4.268
1255,4.268,15,1230,1245,11,1,338,4.268
1256,10.852,22,1333,1355,7,1,340,10.852
1257,3.92,20,830,850,1,40,341,3.92
1258,0.105,5,855,900,11,10,341,0.105
1259,1.216,5,1245,1250,3,80,341,1.216
1260,2.821,5,1330,1335,13,10,341,2.821
1261,3.994,10,1915,1925,3,1,341,3.994
1262,13.488,30,1000,1030,1,20,342,-1.0
1263,7.534,15,1200,1215,19,80,342,-1.0
1264,6.506,15,1230,1245,13,1,342,-1.0
1265,13.488,30,1000,1030,1,20,342,13.488
1266,7.534,15,1215,1230,19,80,342,7.534
1267,6.506,10,1245,1255,13,1,342,6.506
1268,31.95,43,1100,1143,1,20,343,31.95
1269,0.482,8,1552,1600,19,40,343,0.482
1270,1.312,5,1620,1625,11,40,343,1.312
1271,0.331,2,1640,1642,11,80,343,0.331
1272,0.225,3,1712,1715,13,40,343,0.225
1273,30.439,40,1720,1800,11,1,343,30.439
1274,3.722,15,1135,1150,1,40,344,3.722
1275,4.071,15,1230,1245,11,50,344,4.071
1276,5.789,15,1305,1320,17,1,344,5.789
1277,40.761,55,630,725,1,10,345,40.761
1278,40.956,75,1630,1745,3,1,345,40.956
1279,14.502,15,645,700,1,40,346,14.502
1280,15.7,20,710,730,11,10,346,15.7
1281,29.992,47,1530,1617,3,1,346,29.992
1282,0.63,3,700,703,1,80,347,0.63
1283,0.976,7,708,715,13,10,347,0.976
1284,6.293,10,745,755,3,10,348,6.293
1285,6.293,10,745,755,3,10,350,6.293
1286,3.033,5,730,735,5,97,351,3.033
1287,3.033,5,1245,1250,5,1,351,3.033
1288,5.765,15,700,715,1,10,352,5.765
1289,5.765,15,1830,1845,3,1,352,5.765
1290,20.69,29,631,700,1,10,355,20.69
1291,7.817,16,1630,1646,3,50,355,7.817
1292,15.356,23,1910,1933,16,1,355,15.356
1293,11.624,25,1115,1140,1,80,356,11.624
1294,4.504,20,1210,1230,13,20,356,4.504
1295,7.399,35,1250,1325,19,1,356,7.399
1296,10.947,25,1445,1510,1,40,356,10.947
1297,11.214,30,1610,1640,11,1,356,11.214
1298,11.624,25,1115,1140,1,80,356,-1.0
1299,4.504,20,1210,1230,13,20,356,-1.0
1300,7.399,35,1250,1325,19,1,356,-1.0
1301,10.947,25,1445,1510,1,40,356,-1.0
1302,11.214,30,1610,1640,11,1,356,-1.0
1303,14.165,12,620,632,1,80,357,14.165
1304,0.762,2,645,647,13,70,357,0.762
1305,1.02,2,652,654,6,80,357,1.02
1306,5.13,10,702,712,13,80,357,5.13
1307,0.468,2,716,718,13,80,357,0.468
1308,0.346,1,731,732,13,30,357,0.346
1309,6.908,11,736,747,18,97,357,6.908
1310,14.872,14,2014,2028,7,70,357,14.872
1311,3.83,7,2030,2037,6,40,357,3.83
1312,0.858,2,2045,2047,11,40,357,0.858
1313,0.845,2,2055,2057,11,40,357,0.845
1314,1.474,3,2111,2114,12,40,357,1.474
1315,0.693,4,2132,2136,11,80,357,0.693
1316,6.591,11,2143,2154,13,1,357,6.591
1317,14.164,12,620,632,1,80,357,-1.0
1318,0.762,2,645,647,13,10,357,-1.0
1319,3.83,7,2030,2037,3,40,357,-1.0
1320,0.858,2,2045,2047,11,40,357,-1.0
1321,0.845,2,2055,2057,11,40,357,-1.0
1322,1.474,3,2111,2114,12,40,357,-1.0
1323,0.693,4,2132,2136,11,80,357,-1.0
1324,6.591,11,2143,2154,13,1,357,-1.0
1325,18.675,50,615,705,1,1,359,18.675
1326,211.828,230,1525,1915,1,50,359,211.828
1327,78.92,105,1300,1445,6,40,360,-1.0
1328,2.18,30,1545,1615,11,40,360,-1.0
1329,2.907,30,1645,1715,11,40,360,-1.0
1330,13.52,30,1745,1815,11,40,360,-1.0
1331,66.58,75,1915,2030,11,1,360,-1.0
1332,78.92,145,1220,1445,1,40,360,78.92
1333,2.18,30,1545,1615,11,40,360,2.18
1334,2.907,30,1645,1715,11,40,360,2.907
1335,13.52,40,1735,1815,11,40,360,13.52
1336,66.58,75,1915,2030,11,1,360,66.58
1337,3.163,10,647,657,1,50,361,3.163
1338,3.24,12,725,737,16,1,361,3.24
1339,3.029,10,1130,1140,1,40,361,3.029
1340,3.06,12,1151,1203,12,1,361,3.06
1341,4.913,10,815,825,1,97,363,4.913
1342,3.329,10,945,955,5,80,363,3.329
1343,4.339,10,1045,1055,13,1,363,4.339
1344,23.341,25,1300,1325,1,40,363,23.341
1345,23.352,45,1515,1600,14,1,363,23.352
1346,4.913,10,1950,2000,1,97,363,4.913
1347,4.905,10,2115,2125,5,1,363,4.905
1348,7.536,60,1700,1800,1,20,364,-1.0
1349,7.536,30,2000,2030,19,1,364,-1.0
1350,7.536,60,1700,1800,1,20,364,7.536
1351,7.536,30,2000,2030,19,1,364,7.536
